YEAR_ID,SEM_ID,STD_NO,COURSE_ID,COURSE_EDESC,AVG
2022,2,373425,20133,Calculus 2 (IT),35.0
2022,1,373425,31121,English Language,85.0
2022,1,373425,11102,Introduction to Computer Science,60.0
2022,1,373425,20132,Calculus (1),59.0
2022,2,373447,11151,Structured ProgrammingLab,50.0
2022,2,373447,14141,Introduction to Data Science lab,35.0
2022,2,373447,31121,English Language,87.0
2022,2,373447,11103,Structured Programming,35.0
2022,2,373447,20132,Calculus (1),35.0
2022,2,373447,14140,Introduction to Data Science,35.0
2022,1,373447,31151,National Education,78.0
2022,1,373447,11102,Introduction to Computer Science,61.0
2022,1,373447,20132,Calculus (1),35.0
2022,3,373458,11103,Structured Programming,50.0
2022,3,373458,20132,Calculus (1),60.0
2022,3,373458,31111,Arabic Language,70.0
2022,2,373458,14140,Introduction to Data Science,62.0
2022,2,373458,11103,Structured Programming,35.0
2022,2,373458,31121,English Language,90.0
2022,2,373458,11151,Structured ProgrammingLab,55.0
2022,2,373458,14141,Introduction to Data Science lab,53.0
2022,2,373458,20133,Calculus 2 (IT),35.0
2022,1,373458,11102,Introduction to Computer Science,72.0
2022,1,373458,20132,Calculus (1),53.0
2022,1,373458,31151,National Education,69.0
2022,3,374195,20133,Calculus 2 for IT,56.0
2022,3,374195,11206,Object Oriented Programming,59.0
2022,3,374195,11253,Object Oriented Programming Lab,68.0
2022,1,374195,31111,Arabic Language,77.0
2022,1,374195,31151,National Education,68.0
2022,1,374195,11102,Introduction to Computer Science,69.0
2022,1,374195,20132,Calculus (1),59.0
2022,2,374195,20134,Discrete Mathematics (1),44.0
2022,2,374195,14141,Introduction to Data Science lab,62.0
2022,2,374195,14140,Introduction to Data Science,71.0
2022,2,374195,11103,Structured Programming,68.0
2022,2,374195,11151,Structured ProgrammingLab,62.0
2022,2,374195,31121,English Language,90.0
2022,3,374228,11206,Object Oriented Programming,83.0
2022,3,374228,11253,Object Oriented Programming Lab,98.0
2022,1,374228,31121,English Language,92.0
2022,1,374228,31151,National Education,67.0
2022,1,374228,11102,Introduction to Computer Science,79.0
2022,1,374228,20132,Calculus (1),50.0
2022,2,374228,14141,Introduction to Data Science lab,60.0
2022,2,374228,31111,Arabic Language,53.0
2022,2,374228,20133,Calculus 2 (IT),35.0
2022,2,374228,11103,Structured Programming,74.0
2022,2,374228,11151,Structured ProgrammingLab,74.0
2022,2,374228,20134,Discrete Mathematics (1),50.0
2022,2,374228,14140,Introduction to Data Science,50.0
2022,3,374250,20133,Calculus 2 for IT,65.0
2022,3,374250,11253,Object Oriented Programming Lab,62.0
2022,3,374250,11206,Object Oriented Programming,50.0
2022,1,374250,31121,English Language,84.0
2022,1,374250,11102,Introduction to Computer Science,73.0
2022,1,374250,20132,Calculus (1),91.0
2022,2,374250,31151,National Education,59.0
2022,2,374250,11103,Structured Programming,76.0
2022,2,374250,14140,Introduction to Data Science,64.0
2022,2,374250,14141,Introduction to Data Science lab,65.0
2022,2,374250,31111,Arabic Language,60.0
2022,2,374250,11151,Structured ProgrammingLab,74.0
2022,2,374250,20134,Discrete Mathematics (1),44.0
2022,3,374470,11206,Object Oriented Programming,70.0
2022,3,374470,11253,Object Oriented Programming Lab,87.0
2022,3,374470,31130,Foreign Languages / German,97.0
2022,2,374470,14140,Introduction to Data Science,66.0
2022,2,374470,14141,Introduction to Data Science lab,59.0
2022,2,374470,20134,Discrete Mathematics (1),67.0
2022,2,374470,11151,Structured ProgrammingLab,81.0
2022,2,374470,20133,Calculus 2 (IT),71.0
2022,2,374470,11103,Structured Programming,76.0
2022,1,374470,31151,National Education,85.0
2022,1,374470,31121,English Language,87.0
2022,1,374470,11102,Introduction to Computer Science,75.0
2022,1,374470,31111,Arabic Language,85.0
2022,1,374470,20132,Calculus (1),75.0
2022,3,380828,11103,Structured Programming,75.0
2022,3,380828,11151,Structured ProgrammingLab,73.0
2022,3,380828,20133,Calculus 2 for IT,79.0
2022,2,380828,31151,National Education,83.0
2022,2,380828,31152,Arabic Islamic Civilization,90.0
2022,2,380828,11102,Introduction to Computer Science,85.0
2022,2,380828,31111,Arabic Language,92.0
2022,2,381169,31152,Arabic Islamic Civilization,77.0
2022,2,381169,11102,Introduction to Computer Science,63.0
2022,2,381169,31130,Foreign languages,59.0
2022,3,372600,20134,Discrete Mathematics (1),59.0
2022,3,372600,20133,Calculus 2 for Engineering,51.0
2022,3,372600,20200,Technical Writing and Communication Skills,89.0
2022,2,372600,14140,Introduction to Data Science,54.0
2022,2,372600,11151,Structured ProgrammingLab,61.0
2022,2,372600,11103,Structured Programming,55.0
2022,2,372600,31121,English Language,89.0
2022,2,372600,14141,Introduction to Data Science lab,59.0
2022,2,372600,20133,Calculus 2 (IT),39.0
2022,1,372600,31111,Arabic Language,71.0
2022,1,372600,31151,National Education,66.0
2022,1,372600,11102,Introduction to Computer Science,58.0
2022,1,372600,20132,Calculus (1),60.0
2022,3,374426,20200,Technical Writing and Communication Skills,71.0
2022,3,374426,11103,Structured Programming,50.0
2022,3,374426,31352,Jerusalem : History and Facts,92.0
2022,2,374426,31121,English Language,79.0
2022,2,374426,14141,Introduction to Data Science lab,44.0
2022,2,374426,20133,Calculus 2 (IT),35.0
2022,2,374426,14140,Introduction to Data Science,50.0
2022,2,374426,11151,Structured ProgrammingLab,52.0
2022,2,374426,11103,Structured Programming,35.0
2022,1,374426,31111,Arabic Language,84.0
2022,1,374426,31151,National Education,78.0
2022,1,374426,20132,Calculus (1),52.0
2022,1,374426,11102,Introduction to Computer Science,52.0
2022,3,374437,14140,Introduction to Data Science,72.0
2022,3,374437,31151,National Education,68.0
2022,3,374437,14141,Introduction to Data Science lab,70.0
2022,2,374437,20134,Discrete Mathematics (1),63.0
2022,2,374437,31111,Arabic Language,79.0
2022,2,374437,11151,Structured ProgrammingLab,80.0
2022,2,374437,11103,Structured Programming,50.0
2022,2,374437,20133,Calculus 2 (IT),58.0
2022,1,374437,20132,Calculus (1),54.0
2022,1,374437,31121,English Language,90.0
2022,1,374437,11102,Introduction to Computer Science,76.0
2022,2,371302,14140,Introduction to Data Science,44.0
2022,2,371302,20133,Calculus 2 (IT),61.0
2022,2,371302,14141,Introduction to Data Science lab,53.0
2022,2,371302,11103,Structured Programming,35.0
2022,2,371302,31121,English Language,89.0
2022,2,371302,20134,Discrete Mathematics (1),56.0
2022,2,371302,11151,Structured ProgrammingLab,37.0
2022,2,374657,20132,Calculus (1),35.0
2022,2,374657,11103,Structured Programming,35.0
2022,2,374657,31111,Arabic Language,53.0
2022,2,374657,14141,Introduction to Data Science lab,35.0
2022,2,374657,14140,Introduction to Data Science,35.0
2022,1,374657,20132,Calculus (1),35.0
2022,1,374657,31121,English Language,70.0
2022,1,374657,11102,Introduction to Computer Science,61.0
2022,3,374800,14141,Introduction to Data Science lab,64.0
2022,3,374800,20133,Calculus 2 for IT,47.0
2022,3,374800,14140,Introduction to Data Science,45.0
2022,2,374800,31130,Foreign Languages / Spanish,86.0
2022,2,374800,31111,Arabic Language,72.0
2022,2,374800,20134,Discrete Mathematics (1),61.0
2022,2,374800,11103,Structured Programming,50.0
2022,2,374800,11151,Structured ProgrammingLab,41.0
2022,1,374800,31151,National Education,67.0
2022,1,374800,11102,Introduction to Computer Science,65.0
2022,1,374800,31121,English Language,89.0
2022,1,374800,20132,Calculus (1),56.0
2022,1,374888,20132,Calculus (1),35.0
2022,1,374888,11102,Introduction to Computer Science,41.0
2022,1,374888,31121,English Language,90.0
2022,3,381290,11151,Structured ProgrammingLab,72.0
2022,3,381290,11103,Structured Programming,59.0
2022,3,381290,14141,Introduction to Data Science lab,79.0
2022,3,381290,14140,Introduction to Data Science,44.0
2022,2,381290,11102,Introduction to Computer Science,75.0
2022,2,381290,20132,Calculus (1),35.0
2022,2,381290,31121,English Language,86.0
2022,2,381290,31111,Arabic Language,86.0
2022,2,381312,31121,English Language,77.0
2022,2,381312,31151,National Education,69.0
2022,2,381312,11102,Introduction to Computer Science,35.0
2022,2,381312,20132,Calculus (1),35.0
2022,2,382049,31260,Human Rights,87.0
2022,2,382049,20132,Calculus (1),81.0
2022,2,382049,11102,Introduction to Computer Science,71.0
2022,3,375372,20133,Calculus 2 for Engineering,82.0
2022,2,375372,14141,Introduction to Data Science lab,68.0
2022,2,375372,20134,Discrete Mathematics (1),60.0
2022,2,375372,31111,Arabic Language,91.0
2022,2,375372,14140,Introduction to Data Science,74.0
2022,2,375372,11151,Structured ProgrammingLab,80.0
2022,2,375372,31152,Arabic Islamic Civilization,96.0
2022,2,375372,11103,Structured Programming,80.0
2022,1,375372,20132,Calculus (1),72.0
2022,1,375372,11102,Introduction to Computer Science,77.0
2022,1,375372,31151,National Education,91.0
2022,1,375372,31121,English Language,95.0
2022,3,371093,20233,Statistical Methods,69.0
2022,3,371093,20200,Technical Writing and Communication Skills,79.0
2022,3,371093,11253,Object Oriented Programming Lab,72.0
2022,3,371093,11206,Object Oriented Programming,69.0
2022,2,371093,20132,Calculus (1),64.0
2022,2,371093,31121,English Language,81.0
2022,2,371093,31130,Foreign Languages / Chinese,98.0
2022,2,371093,11103,Structured Programming,55.0
2022,2,371093,20134,Discrete Mathematics (1),61.0
2022,2,371093,11151,Structured ProgrammingLab,87.0
2022,1,371093,31111,Arabic Language,96.0
2022,1,371093,11102,Introduction to Computer Science,67.0
2022,1,371093,20132,Calculus (1),43.0
2022,3,372710,20134,Discrete Mathematics (1),77.0
2022,3,372710,20233,Statistical Methods,88.0
2022,3,372710,31111,Arabic Language,76.0
2022,2,372710,11151,Structured ProgrammingLab,89.0
2022,2,372710,14140,Introduction to Data Science,70.0
2022,2,372710,14141,Introduction to Data Science lab,60.0
2022,2,372710,20133,Calculus 2 (IT),89.0
2022,2,372710,11103,Structured Programming,68.0
2022,2,372710,31260,Human Rights,92.0
2022,1,372710,31121,English Language,80.0
2022,1,372710,11102,Introduction to Computer Science,73.0
2022,1,372710,20132,Calculus (1),85.0
2022,2,379354,14141,Introduction to Data Science lab,35.0
2022,2,379354,20132,Calculus (1),35.0
2022,2,379354,11151,Structured ProgrammingLab,53.0
2022,2,379354,11103,Structured Programming,35.0
2022,2,379354,20134,Discrete Mathematics (1),35.0
2022,2,379354,14140,Introduction to Data Science,45.0
2022,3,379354,20134,Discrete Mathematics (1),35.0
2022,3,379354,20132,Calculus (1),65.0
2022,3,379354,11103,Structured Programming,60.0
2022,1,379354,31111,Arabic Language,86.0
2022,1,379354,31151,National Education,75.0
2022,1,379354,11102,Introduction to Computer Science,76.0
2022,1,379354,20132,Calculus (1),35.0
2022,2,380223,14141,Introduction to Data Science lab,74.0
2022,2,380223,14140,Introduction to Data Science,81.0
2022,2,380223,20133,Calculus 2 (IT),68.0
2022,2,380223,11253,Object Oriented Programming Lab,79.0
2022,2,380223,31121,English Language,86.0
2022,2,380223,11206,Object Oriented Programming,86.0
2022,3,380509,11151,Structured ProgrammingLab,63.0
2022,3,380509,11103,Structured Programming,58.0
2022,2,380509,11102,Introduction to Computer Science,87.0
2022,2,380509,31111,Arabic Language,71.0
2022,2,380509,31121,English Language,94.0
2022,2,380509,20132,Calculus (1),35.0
2022,2,380509,31151,National Education,67.0
2022,3,380531,20133,Calculus 2 for IT,65.0
2022,3,380531,14330,Artificial Intelligence,79.0
2022,3,380531,14331,Artificial Intelligence lab,91.0
2022,2,380531,14141,Introduction to Data Science lab,76.0
2022,2,380531,11253,Object Oriented Programming Lab,80.0
2022,2,380531,31151,National Education,35.0
2022,2,380531,11206,Object Oriented Programming,87.0
2022,2,380531,31152,Arabic Islamic Civilization,92.0
2022,2,380531,14270,Statistics and  Probability for Data Science,79.0
2022,2,380531,14271,Statistics and  Probability for Data Science lab,65.0
2022,2,377132,31151,National Education,85.0
2022,2,377132,14141,Introduction to Data Science lab,92.0
2022,2,377132,20134,Discrete Mathematics (1),86.0
2022,2,377132,11151,Structured ProgrammingLab,89.0
2022,2,377132,11103,Structured Programming,85.0
2022,2,377132,20133,Calculus 2 (IT),89.0
2022,2,377132,14140,Introduction to Data Science,90.0
2022,1,377132,31121,English Language,82.0
2022,1,377132,20132,Calculus (1),87.0
2022,1,377132,11102,Introduction to Computer Science,87.0
2022,1,377132,31111,Arabic Language,87.0
2022,2,371577,11103,Structured Programming,57.0
2022,2,371577,31111,Arabic Language,79.0
2022,2,371577,20233,Statistical Methods IT,82.0
2022,2,371577,14141,Introduction to Data Science lab,53.0
2022,2,371577,11151,Structured ProgrammingLab,69.0
2022,2,371577,14140,Introduction to Data Science,75.0
2022,3,371577,11253,Object Oriented Programming Lab,71.0
2022,3,371577,20133,Calculus 2 for IT,62.0
2022,3,371577,11206,Object Oriented Programming,55.0
2022,1,371577,11102,Introduction to Computer Science,63.0
2022,1,371577,20132,Calculus (1),70.0
2022,1,371577,31151,National Education,81.0
2022,1,371577,31121,English Language,88.0
2022,3,371610,20134,Discrete Mathematics (1),85.0
2022,3,371610,31130,Foreign Languages / German,92.0
2022,2,371610,31111,Arabic Language,95.0
2022,2,371610,11151,Structured ProgrammingLab,60.0
2022,2,371610,14140,Introduction to Data Science,78.0
2022,2,371610,14141,Introduction to Data Science lab,70.0
2022,2,371610,11103,Structured Programming,66.0
2022,2,371610,20133,Calculus 2 (IT),69.0
2022,1,371610,31121,English Language,98.0
2022,1,371610,31151,National Education,79.0
2022,1,371610,11102,Introduction to Computer Science,81.0
2022,1,371610,20132,Calculus (1),89.0
2022,3,371775,20200,Technical Writing and Communication Skills,89.0
2022,3,371775,20134,Discrete Mathematics (1),78.0
2022,2,371775,20133,Calculus 2 (IT),68.0
2022,2,371775,11103,Structured Programming,63.0
2022,2,371775,11151,Structured ProgrammingLab,71.0
2022,2,371775,14141,Introduction to Data Science lab,65.0
2022,2,371775,14140,Introduction to Data Science,74.0
2022,2,371775,31111,Arabic Language,82.0
2022,1,371775,11102,Introduction to Computer Science,79.0
2022,1,371775,20132,Calculus (1),67.0
2022,1,371775,31121,English Language,94.0
2022,1,371775,31151,National Education,83.0
2022,3,378595,31111,Arabic Language,78.0
2022,3,378595,20134,Discrete Mathematics (1),81.0
2022,3,378595,31130,Foreign Languages / German,93.0
2022,1,378595,31151,National Education,76.0
2022,1,378595,11102,Introduction to Computer Science,86.0
2022,1,378595,20132,Calculus (1),67.0
2022,2,378595,20133,Calculus 2 (IT),54.0
2022,2,378595,11151,Structured ProgrammingLab,78.0
2022,2,378595,14141,Introduction to Data Science lab,78.0
2022,2,378595,14140,Introduction to Data Science,90.0
2022,2,378595,11103,Structured Programming,76.0
2022,2,378595,31121,English Language,95.0
2022,3,378683,20233,Statistical Methods,87.0
2022,3,378683,31111,Arabic Language,69.0
2022,2,378683,14140,Introduction to Data Science,70.0
2022,2,378683,11151,Structured ProgrammingLab,81.0
2022,2,378683,20134,Discrete Mathematics (1),72.0
2022,2,378683,20133,Calculus 2 (IT),77.0
2022,2,378683,31121,English Language,87.0
2022,2,378683,14141,Introduction to Data Science lab,81.0
2022,2,378683,11103,Structured Programming,74.0
2022,1,378683,31151,National Education,65.0
2022,1,378683,11102,Introduction to Computer Science,81.0
2022,1,378683,20132,Calculus (1),62.0
2022,3,371423,20134,Discrete Mathematics (1),73.0
2022,2,371423,31111,Arabic Language,80.0
2022,2,371423,20133,Calculus 2 (IT),46.0
2022,2,371423,14141,Introduction to Data Science lab,58.0
2022,2,371423,11151,Structured ProgrammingLab,69.0
2022,2,371423,14140,Introduction to Data Science,64.0
2022,2,371423,11103,Structured Programming,51.0
2022,1,371423,31121,English Language,83.0
2022,1,371423,31151,National Education,75.0
2022,1,371423,11102,Introduction to Computer Science,75.0
2022,1,371423,20132,Calculus (1),58.0
2022,3,371500,11206,Object Oriented Programming,90.0
2022,3,371500,11253,Object Oriented Programming Lab,98.0
2022,2,371500,14141,Introduction to Data Science lab,95.0
2022,2,371500,14140,Introduction to Data Science,97.0
2022,2,371500,11151,Structured ProgrammingLab,89.0
2022,2,371500,20233,Statistical Methods,85.0
2022,2,371500,20133,Calculus 2 (IT),78.0
2022,2,371500,20134,Discrete Mathematics (1),81.0
2022,2,371500,11103,Structured Programming,94.0
2022,1,371500,31352,Jerusalem : History and Facts,83.0
2022,1,371500,31121,English Language,95.0
2022,1,371500,31151,National Education,90.0
2022,1,371500,31111,Arabic Language,96.0
2022,1,371500,11102,Introduction to Computer Science,96.0
2022,1,371500,20132,Calculus (1),82.0
2022,1,371764,31111,Arabic Language,83.0
2022,1,371764,31151,National Education,78.0
2022,1,371764,11102,Introduction to Computer Science,66.0
2022,1,371764,20132,Calculus (1),62.0
2022,2,371764,20133,Calculus 2 (IT),56.0
2022,2,371764,31121,English Language,70.0
2022,2,371764,14140,Introduction to Data Science,52.0
2022,2,371764,11151,Structured ProgrammingLab,35.0
2022,2,371764,14141,Introduction to Data Science lab,35.0
2022,2,371764,11103,Structured Programming,39.0
2022,3,371764,31152,Arabic Islamic Civilization,92.0
2022,3,371764,20134,Discrete Mathematics (1),57.0
2022,2,371874,14140,Introduction to Data Science,35.0
2022,2,371874,11151,Structured ProgrammingLab,35.0
2022,2,371874,31152,Arabic Islamic Civilization,44.0
2022,2,371874,20132,Calculus (1),35.0
2022,2,371874,11103,Structured Programming,35.0
2022,2,371874,31261,Introduction to Politics and Economic Science,64.0
2022,1,371874,31111,Arabic Language,57.0
2022,1,371874,31151,National Education,53.0
2022,1,371874,31121,English Language,75.0
2022,1,371874,11102,Introduction to Computer Science,53.0
2022,1,371874,20132,Calculus (1),35.0
2022,3,373777,20233,Statistical Methods,71.0
2022,3,373777,14140,Introduction to Data Science,69.0
2022,3,373777,14141,Introduction to Data Science lab,87.0
2022,1,373777,31111,Arabic Language,92.0
2022,1,373777,31151,National Education,82.0
2022,1,373777,11102,Introduction to Computer Science,74.0
2022,1,373777,20132,Calculus (1),56.0
2022,2,373777,31130,Foreign languages,84.0
2022,2,373777,31121,English Language,91.0
2022,2,373777,11103,Structured Programming,62.0
2022,2,373777,11151,Structured ProgrammingLab,76.0
2022,2,373777,20133,Calculus 2 (IT),50.0
2022,3,379145,20200,Technical Writing and Communication Skills,81.0
2022,3,379145,11253,Object Oriented Programming Lab,78.0
2022,3,379145,11206,Object Oriented Programming,65.0
2022,2,379145,11151,Structured ProgrammingLab,78.0
2022,2,379145,14141,Introduction to Data Science lab,65.0
2022,2,379145,31121,English Language,93.0
2022,2,379145,31260,Human Rights,77.0
2022,2,379145,14140,Introduction to Data Science,55.0
2022,2,379145,20133,Calculus 2 (IT),51.0
2022,2,379145,11103,Structured Programming,75.0
2022,1,379145,31151,National Education,68.0
2022,1,379145,20132,Calculus (1),54.0
2022,1,379145,31111,Arabic Language,76.0
2022,1,379145,11102,Introduction to Computer Science,77.0
2022,1,379200,31111,Arabic Language,85.0
2022,1,379200,31151,National Education,82.0
2022,1,379200,11102,Introduction to Computer Science,82.0
2022,1,379200,31352,Jerusalem : History and Facts,78.0
2022,3,368310,20234,Linear Algebra,75.0
2022,3,368310,31111,Arabic Language,78.0
2022,3,368310,31351,Contemporary Issues in the Arab  World,90.0
2022,1,368310,31151,National Education,88.0
2022,1,368310,20132,Calculus (1),75.0
2022,1,368310,11102,Introduction to Computer Science,83.0
2022,2,368310,31152,Arabic Islamic Civilization,85.0
2022,2,368310,20133,Calculus 2 (IT),61.0
2022,2,368310,11103,Structured Programming,83.0
2022,2,368310,11151,Structured ProgrammingLab,82.0
2022,2,368310,31121,English Language,85.0
2022,2,368310,14140,Introduction to Data Science,77.0
2022,2,368310,14141,Introduction to Data Science lab,63.0
2022,3,368332,20233,Statistical Methods,63.0
2022,3,368332,11206,Object Oriented Programming,69.0
2022,3,368332,11253,Object Oriented Programming Lab,74.0
2022,1,368332,31151,National Education,63.0
2022,1,368332,11102,Introduction to Computer Science,79.0
2022,1,368332,20132,Calculus (1),57.0
2022,2,368332,11103,Structured Programming,62.0
2022,2,368332,31121,English Language,73.0
2022,2,368332,14140,Introduction to Data Science,67.0
2022,2,368332,14141,Introduction to Data Science lab,66.0
2022,2,368332,11151,Structured ProgrammingLab,83.0
2022,2,368332,20133,Calculus 2 (IT),43.0
2022,3,373887,14141,Introduction to Data Science lab,76.0
2022,3,373887,20233,Statistical Methods,62.0
2022,3,373887,31252,Governance and Development,72.0
2022,3,373887,14140,Introduction to Data Science,53.0
2022,2,373887,11103,Structured Programming,67.0
2022,2,373887,11151,Structured ProgrammingLab,73.0
2022,2,373887,20133,Calculus 2 for IT,77.0
2022,2,373887,31111,Arabic Language,96.0
2022,2,373887,20134,Discrete Mathematics (1),70.0
2022,1,373887,31121,English Language,85.0
2022,1,373887,31151,National Education,98.0
2022,1,373887,11102,Introduction to Computer Science,78.0
2022,1,373887,20132,Calculus (1),77.0
2022,3,373953,31130,Foreign languages,76.0
2022,3,373953,31111,Arabic Language,75.0
2022,3,373953,11103,Structured Programming,65.0
2022,2,373953,31121,English Language,89.0
2022,2,373953,20133,Calculus 2 (IT),62.0
2022,2,373953,14141,Introduction to Data Science lab,50.0
2022,2,373953,14140,Introduction to Data Science,70.0
2022,2,373953,11151,Structured ProgrammingLab,56.0
2022,2,373953,11103,Structured Programming,35.0
2022,1,373953,11102,Introduction to Computer Science,63.0
2022,1,373953,20132,Calculus (1),65.0
2022,1,373953,31151,National Education,52.0
2022,2,374041,20133,Calculus 2 (IT),35.0
2022,2,374041,31351,Contemporary Issues in the Arab  World,54.0
2022,2,374041,31152,Arabic Islamic Civilization,40.0
2022,2,374041,11102,Introduction to Computer Science,59.0
2022,1,374041,20132,Calculus (1),60.0
2022,1,374041,11102,Introduction to Computer Science,44.0
2022,1,374041,31121,English Language,68.0
2022,1,374041,31111,Arabic Language,69.0
2022,1,374074,31151,National Education,76.0
2022,1,374074,20132,Calculus (1),54.0
2022,1,374074,11102,Introduction to Computer Science,66.0
2022,2,374074,14140,Introduction to Data Science,73.0
2022,2,374074,11151,Structured ProgrammingLab,62.0
2022,2,374074,20134,Discrete Mathematics (1),56.0
2022,2,374074,14141,Introduction to Data Science lab,59.0
2022,2,374074,11103,Structured Programming,75.0
2022,2,374074,31111,Arabic Language,79.0
2022,3,374074,20133,Calculus 2 for IT,56.0
2022,3,374074,31121,English Language,84.0
2022,1,374085,31151,National Education,83.0
2022,1,374085,20132,Calculus (1),35.0
2022,1,374085,11102,Introduction to Computer Science,46.0
2022,1,374085,31121,English Language,76.0
2022,2,367837,14140,Introduction to Data Science,67.0
2022,2,367837,11151,Structured ProgrammingLab,52.0
2022,2,367837,20134,Discrete Mathematics (1),62.0
2022,2,367837,14141,Introduction to Data Science lab,58.0
2022,2,367837,11103,Structured Programming,51.0
2022,2,367837,20133,Calculus 2 (IT),56.0
2022,2,367837,31111,Arabic Language,83.0
2022,1,367837,31151,National Education,81.0
2022,1,367837,31121,English Language,71.0
2022,1,367837,11102,Introduction to Computer Science,67.0
2022,1,367837,20132,Calculus (1),65.0
2022,3,368981,11253,Object Oriented Programming Lab,67.0
2022,3,368981,31111,Arabic Language,60.0
2022,3,368981,20233,Statistical Methods,51.0
2022,3,368981,11206,Object Oriented Programming,58.0
2022,1,368981,31121,English Language,87.0
2022,1,368981,31151,National Education,60.0
2022,1,368981,11102,Introduction to Computer Science,68.0
2022,1,368981,20132,Calculus (1),65.0
2022,2,368981,14140,Introduction to Data Science,54.0
2022,2,368981,20133,Calculus 2 (IT),35.0
2022,2,368981,20134,Discrete Mathematics (1),45.0
2022,2,368981,11151,Structured ProgrammingLab,71.0
2022,2,368981,14141,Introduction to Data Science lab,68.0
2022,2,368981,31130,Foreign Languages / Turkish,62.0
2022,2,368981,11103,Structured Programming,65.0
2022,2,369091,14140,Introduction to Data Science,56.0
2022,2,369091,11103,Structured Programming,73.0
2022,2,369091,14141,Introduction to Data Science lab,69.0
2022,2,369091,31152,Arabic Islamic Civilization,76.0
2022,2,369091,20134,Discrete Mathematics (1),60.0
2022,2,369091,11151,Structured ProgrammingLab,57.0
2022,2,369091,20200,Technical Writing and Communication Skills,87.0
2022,1,369091,31111,Arabic Language,74.0
2022,1,369091,31151,National Education,80.0
2022,1,369091,31121,English Language,92.0
2022,1,369091,20132,Calculus (1),50.0
2022,1,369091,11102,Introduction to Computer Science,74.0
2022,3,369102,20233,Statistical Methods,65.0
2022,3,369102,31111,Arabic Language,72.0
2022,3,369102,31252,Governance and Development,63.0
2022,2,369102,11103,Structured Programming,75.0
2022,2,369102,14141,Introduction to Data Science lab,70.0
2022,2,369102,20133,Calculus 2 (IT),65.0
2022,2,369102,11151,Structured ProgrammingLab,79.0
2022,2,369102,14140,Introduction to Data Science,67.0
2022,2,369102,20134,Discrete Mathematics (1),64.0
2022,1,369102,31121,English Language,79.0
2022,1,369102,11102,Introduction to Computer Science,83.0
2022,1,369102,20132,Calculus (1),77.0
2022,1,369234,31151,National Education,82.0
2022,1,369234,31111,Arabic Language,92.0
2022,1,369234,11102,Introduction to Computer Science,94.0
2022,1,369234,20132,Calculus (1),81.0
2022,2,369234,11103,Structured Programming,82.0
2022,2,369234,20133,Calculus 2 (IT),80.0
2022,2,369234,14141,Introduction to Data Science lab,76.0
2022,2,369234,31121,English Language,98.0
2022,2,369234,20134,Discrete Mathematics (1),82.0
2022,2,369234,14140,Introduction to Data Science,90.0
2022,2,369234,11151,Structured ProgrammingLab,87.0
2022,3,371203,14141,Introduction to Data Science lab,78.0
2022,3,371203,14140,Introduction to Data Science,66.0
2022,3,371203,20133,Calculus 2 for IT,60.0
2022,2,371203,20134,Discrete Mathematics (1),51.0
2022,2,371203,20133,Calculus 2 (IT),40.0
2022,2,371203,11102,Introduction to Computer Science,81.0
2022,2,371203,31151,National Education,95.0
2022,2,375119,20134,Discrete Mathematics (1),53.0
2022,2,375119,14141,Introduction to Data Science lab,61.0
2022,2,375119,14140,Introduction to Data Science,65.0
2022,2,375119,11151,Structured ProgrammingLab,62.0
2022,2,375119,31111,Arabic Language,60.0
2022,2,375119,20133,Calculus 2 (IT),46.0
2022,2,375119,11103,Structured Programming,60.0
2022,3,375119,20233,Statistical Methods,65.0
2022,3,375119,11253,Object Oriented Programming Lab,75.0
2022,3,375119,11206,Object Oriented Programming,64.0
2022,1,375119,20132,Calculus (1),62.0
2022,1,375119,11102,Introduction to Computer Science,69.0
2022,1,375119,31121,English Language,77.0
2022,3,369399,20234,Linear Algebra,35.0
2022,3,369399,11212,Data Structures and Introduction to Algorithms,52.0
2022,2,369399,11206,Object Oriented Programming,64.0
2022,2,369399,31111,Arabic Language,72.0
2022,2,369399,14141,Introduction to Data Science lab,42.0
2022,2,369399,20233,Statistical Methods,56.0
2022,2,369399,14260,Data Engineering,55.0
2022,2,369399,14261,Data Engineering Lab,63.0
2022,1,369399,31352,Jerusalem : History and Facts,85.0
2022,1,369399,31151,National Education,66.0
2022,1,369399,11151,Structured ProgrammingLab,50.0
2022,1,369399,11206,Object Oriented Programming,35.0
2022,1,369399,14140,Introduction to Data Science,50.0
2022,1,369399,11253,Object Oriented Programming Lab,78.0
2022,3,369410,14140,Introduction to Data Science,35.0
2022,3,369410,20132,Calculus (1),52.0
2022,3,369410,14141,Introduction to Data Science lab,65.0
2022,1,369410,20132,Calculus (1),36.0
2022,1,369410,11102,Introduction to Computer Science,47.0
2022,1,369410,31121,English Language,93.0
2022,2,369410,31130,Foreign languages,65.0
2022,2,369410,11102,Introduction to Computer Science,60.0
2022,2,369410,31111,Arabic Language,79.0
2022,2,369410,20132,Calculus (1),35.0
2022,2,369410,31151,National Education,74.0
2022,3,369454,20134,Discrete Mathematics (1),85.0
2022,3,369454,20233,Statistical Methods,82.0
2022,2,369454,14140,Introduction to Data Science,89.0
2022,2,369454,31121,English Language,94.0
2022,2,369454,11151,Structured ProgrammingLab,74.0
2022,2,369454,14141,Introduction to Data Science lab,72.0
2022,2,369454,31111,Arabic Language,69.0
